Start Training...
Epoch 0: {'Posloss_Train': 507.1338728322279, 'Actloss_Train': 15.24407760417339, 'Direcloss_Train': 25.804718745634858, 'Laneloss_Train': 1367.222199100776, 'KLDloss_Train': 186.89137381995283, 'Loss_Train': 4998.542125727507, 'Posloss_Val': 316.99396057128905, 'Actloss_Val': 0.004743664632551372, 'Direcloss_Val': 5.058239439328512, 'Laneloss_Val': 1246.7055721028646, 'KLDloss_Val': 198.36750651041666, 'Loss_Val': 1767.130021158854}
Epoch 21: {'Posloss_Train': 123.06233822099314, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.3886244205020417, 'Laneloss_Train': 542.8016351277396, 'KLDloss_Train': 257.56526639797545, 'Loss_Train': 1837.8065140487363, 'Posloss_Val': 119.94600758870443, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.3814507230122883, 'Laneloss_Val': 532.0113987223307, 'KLDloss_Val': 259.0344635009766, 'Loss_Val': 913.3733203125}
Epoch 22: {'Posloss_Train': 119.5124573931598, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.381589819920943, 'Laneloss_Train': 525.6134015793768, 'KLDloss_Train': 260.21483407244585, 'Loss_Train': 1791.8730562965343, 'Posloss_Val': 115.77015213012696, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.2717969767252604, 'Laneloss_Val': 511.24373006184896, 'KLDloss_Val': 260.0876220703125, 'Loss_Val': 889.37330078125}
Epoch 23: {'Posloss_Train': 117.32615049733411, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.3764569287332113, 'Laneloss_Train': 512.8776749988531, 'KLDloss_Train': 261.17561447860413, 'Loss_Train': 1758.612019174051, 'Posloss_Val': 115.2010551961263, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.565162633260091, 'Laneloss_Val': 498.62374206542967, 'KLDloss_Val': 262.5488033040365, 'Loss_Val': 878.9387613932291}
Epoch 24: {'Posloss_Train': 114.84111409539344, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.323286029316435, 'Laneloss_Train': 497.87094392712487, 'KLDloss_Train': 262.68953812362366, 'Loss_Train': 1720.1191652029152, 'Posloss_Val': 110.99121958414713, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.2892968050638833, 'Laneloss_Val': 486.9118485514323, 'KLDloss_Val': 262.53572835286457, 'Loss_Val': 862.7280932617188}
Epoch 25: {'Posloss_Train': 111.96234906599825, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.3415778007283308, 'Laneloss_Train': 482.52430991358403, 'KLDloss_Train': 264.9250959869999, 'Loss_Train': 1680.1646933331585, 'Posloss_Val': 111.02311350504557, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.3919436931610107, 'Laneloss_Val': 476.13548868815104, 'KLDloss_Val': 265.8652673339844, 'Loss_Val': 855.4158121744791}
Epoch 26: {'Posloss_Train': 109.51956591510132, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.293200588466337, 'Laneloss_Train': 470.25459514848336, 'KLDloss_Train': 267.8045711645344, 'Loss_Train': 1648.685225723574, 'Posloss_Val': 108.87296747843425, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.5431076447168985, 'Laneloss_Val': 475.55851399739583, 'KLDloss_Val': 267.5844063313802, 'Loss_Val': 854.5589957682291}
Epoch 27: {'Posloss_Train': 107.43648769711488, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.295708847125905, 'Laneloss_Train': 459.80949637393826, 'KLDloss_Train': 268.440824572672, 'Loss_Train': 1620.101478525456, 'Posloss_Val': 108.273111521403, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.2667135938008625, 'Laneloss_Val': 455.40030680338543, 'KLDloss_Val': 269.7051416015625, 'Loss_Val': 835.6452742513021}
Epoch 28: {'Posloss_Train': 104.71146316016281, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.2424478870910285, 'Laneloss_Train': 444.9657261995661, 'KLDloss_Train': 270.00288841708397, 'Loss_Train': 1581.0226391273857, 'Posloss_Val': 103.24433451334636, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.338141770362854, 'Laneloss_Val': 445.644497273763, 'KLDloss_Val': 268.80070149739583, 'Loss_Val': 820.0276774088542}
Epoch 29: {'Posloss_Train': 104.03760497842059, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.2084162035244423, 'Laneloss_Train': 435.6143736359257, 'KLDloss_Train': 270.5164233726143, 'Loss_Train': 1560.1040063640414, 'Posloss_Val': 101.22311609903971, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.046906979084015, 'Laneloss_Val': 429.72136983235674, 'KLDloss_Val': 270.6399617513021, 'Loss_Val': 803.6313533528646}
Epoch 30: {'Posloss_Train': 101.33053773201551, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.192208145288813, 'Laneloss_Train': 425.8242669841587, 'KLDloss_Train': 271.4924352249043, 'Loss_Train': 1530.6553303763371, 'Posloss_Val': 98.26980209350586, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.0659458820025125, 'Laneloss_Val': 418.06614583333334, 'KLDloss_Val': 273.5841874186198, 'Loss_Val': 791.9860807291667}
Epoch 31: {'Posloss_Train': 100.54312243877641, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.1332965777224344, 'Laneloss_Train': 419.27696832234426, 'KLDloss_Train': 270.72835423002306, 'Loss_Train': 1513.5880761882602, 'Posloss_Val': 97.96541097005208, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.082782492637634, 'Laneloss_Val': 409.2172285970052, 'KLDloss_Val': 269.45071980794273, 'Loss_Val': 778.7161393229167}
Epoch 32: {'Posloss_Train': 98.48781447442586, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.189651069225081, 'Laneloss_Train': 408.8864870007406, 'KLDloss_Train': 269.3118335288643, 'Loss_Train': 1483.2257186582424, 'Posloss_Val': 100.54822052001953, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.1175402983029685, 'Laneloss_Val': 404.1099483235677, 'KLDloss_Val': 269.87617350260416, 'Loss_Val': 776.651884765625}
Epoch 33: {'Posloss_Train': 97.96571027512519, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.107215682132132, 'Laneloss_Train': 403.5995596047216, 'KLDloss_Train': 269.7872991369875, 'Loss_Train': 1470.9564790661702, 'Posloss_Val': 99.05956726074218, 'Actloss_Val': 0.0, 'Direcloss_Val': 1.9872623825073241, 'Laneloss_Val': 406.68225545247395, 'KLDloss_Val': 268.3323400878906, 'Loss_Val': 776.0614322916666}
